"","FNID","date","V","IPC","chirps_mean","chirps_min","chirps_max","EFF_YEAR","COUNTRY","ADMIN2","ADMIN3","chirps_mean_w.sum","chirps_max_w.sum","chirps_min_w.sum","price_mean","FNID_OLD.y","price_w"
"5434","MW2012C3030804","2010-02","V53",NA,322.3222879,299.0254517,408.7440796,2012,"MW","Mulanje",NA,813.036330991337,1031.02949832473,754.271625791581,36.4977783333333,"10921504",45.3923616291387
"5435","MW2012C3030804","2010-03","V53",NA,74.59198699,60.34548187,97.28495026,2012,"MW","Mulanje",NA,188.153279187812,245.394755464768,152.217426511662,26.26,"10921504",22.6407224760033
"5436","MW2012C3030804","2010-04","V53"," 1",109.9814303,66.378479,235.3860016,2012,"MW","Mulanje",NA,277.420773942984,593.745385571845,167.435256725681,27.0533333333333,"10921504",32.1169700803776
"5437","MW2012C3030804","2010-05","V53",NA,16.1424803,4.183081627,28.8753891,2012,"MW","Mulanje",NA,40.7183227747619,72.8362303543057,10.5515425582624,22.21722,"10921504",25.9641128504009
"5438","MW2012C3030804","2010-06","V53",NA,16.93565615,6.686969757,40.70129395,2012,"MW","Mulanje",NA,42.7190556037464,102.666281364863,16.8674322588826,25.61514,"10921504",32.0104597981545
"5439","MW2012C3030804","2010-07","V53"," 2",19.5721206,5.997318268,34.57129288,2012,"MW","Mulanje",NA,49.3693601705908,87.2037652248935,15.1278326800498,19.923195,"10921504",26.6053181101701
"5440","MW2012C3030804","2010-08","V53",NA,9.878135269,4.242468357,20.10834885,2012,"MW","Mulanje",NA,24.9169330128222,50.721959929653,10.7013415975511,24.3785543333333,"10921504",30.6581746871142
"5441","MW2012C3030804","2010-09","V53",NA,6.947151191,2.565474987,14.76439857,2012,"MW","Mulanje",NA,17.5237224579552,37.2422041331835,6.47123841255325,18.19111,"10921504",23.6403825508818
"5442","MW2012C3030804","2010-10","V53"," 2",32.8020782,23.72826195,44.57364273,2012,"MW","Mulanje",NA,165.482079954043,224.868042357414,119.705895377701,12.511,"10921504",18.2287845521486
"5443","MW2012C3030804","2010-10","V53"," 1",32.8020782,23.72826195,44.57364273,2012,"MW","Mulanje",NA,165.482079954043,224.868042357414,119.705895377701,12.511,"10921504",18.2287845521486
"5444","MW2012C3030804","2010-11","V53",NA,112.0967626,92.55201721,145.9337921,2012,"MW","Mulanje",NA,282.756557649487,368.108192795676,233.456249608191,19.59625,"10921504",21.4498061897887
"5445","MW2012C3030804","2010-12","V53",NA,215.7764018,162.2426758,271.7593689,2012,"MW","Mulanje",NA,544.281486635552,685.494762532607,409.246256974862,20.5281418333333,"10921504",23.7163771845254
"5446","MW2012C3030804","2011-01","V53"," 1",276.9508135,250.8992157,334.2928772,2012,"MW","Mulanje",NA,698.58983299028,843.231338813122,632.876426605099,21.0050316666667,"10921504",28.0912607720983
"5447","MW2012C3030804","2011-02","V53",NA,81.6232937,71.31032562,103.2951965,2012,"MW","Mulanje",NA,205.889278292369,260.555198086223,179.875508707824,29.30982,"10921504",39.3009975878879
"5448","MW2012C3030804","2011-03","V53",NA,178.2251942,104.0841827,250.8196106,2012,"MW","Mulanje",NA,449.561086596477,632.675628084917,262.54536280437,24.3722983333333,"10921504",31.781023458592
"5449","MW2012C3030804","2011-04","V53"," 1",102.6575492,37.78731537,193.4087067,2012,"MW","Mulanje",NA,258.946775582659,487.860477479403,95.3159660369777,19.4347716666667,"10921504",24.261045535737
"5450","MW2012C3030804","2011-05","V53"," 1",18.06732698,7.901937962,32.75286484,2012,"MW","Mulanje",NA,45.5736192937342,82.6169025805328,19.9321079848467,24.9638333333333,"10921504",30.2462474150142
"5451","MW2012C3030804","2011-06","V53",NA,14.91900849,6.154652596,36.22651291,2012,"MW","Mulanje",NA,37.6321972761047,91.3789466215708,15.5246979592383,27.709445,"10921504",32.5847228466976
"5452","MW2012C3030804","2011-07","V53"," 1",19.5721206,5.997318268,34.57129288,2012,"MW","Mulanje",NA,49.3693601705908,87.2037652248935,15.1278326800498,29.5215266666667,"10921504",33.730973354027
"5453","MW2012C3030804","2011-08","V53",NA,10.62549322,4.590753555,21.50197411,2012,"MW","Mulanje",NA,26.8020932677244,54.237286082087,11.5798676261588,32.32889,"10921504",37.1482510324717
"5454","MW2012C3030804","2011-09","V53",NA,8.589643401,3.204792261,18.14845467,2012,"MW","Mulanje",NA,21.6667987832094,45.7782584449674,8.0838733134125,33.7090283333333,"10921504",38.3412754213619
"5455","MW2012C3030804","2011-10","V53"," 1",35.70269378,27.01083755,46.18507385,2012,"MW","Mulanje",NA,180.115296069158,232.997495979662,136.266048505267,36.1247233333333,"10921504",40.8626056441541
"5456","MW2012C3030804","2011-10","V53"," 1",35.70269378,27.01083755,46.18507385,2012,"MW","Mulanje",NA,180.115296069158,232.997495979662,136.266048505267,36.1247233333333,"10921504",40.8626056441541
"5457","MW2012C3030804","2011-11","V53"," 1",80.579033,59.97488022,118.0686188,2012,"MW","Mulanje",NA,203.255200786721,297.820163972492,151.282608731178,41.2197233333333,"10921504",44.0431002948836
"5458","MW2012C3030804","2011-12","V53",NA,105.6171997,90.55769348,134.224411,2012,"MW","Mulanje",NA,266.412295262401,338.572065121263,228.425701895178,44.1832983333333,"10921504",47.7475256655306
"5459","MW2012C3030804","2012-01","V53"," 1",339.0111744,310.3517761,400.2427368,2012,"MW","Mulanje",NA,855.132926720703,1009.58543187917,782.841518658098,56.4968033333333,"10921504",62.9245249171233
"5460","MW2012C3030804","2012-02","V53",NA,172.7688458,149.491745,212.2640076,2012,"MW","Mulanje",NA,435.797814088549,535.421708082946,377.082890110289,53.2361133333333,"10921504",59.4930342976831
"5461","MW2012C3030804","2012-03","V53",NA,185.5973791,141.2078857,273.4986572,2012,"MW","Mulanje",NA,468.156928049257,689.882000496142,356.187411191964,46.77861,"10921504",53.2388386257273
"5462","MW2012C3030804","2012-04","V53"," 1",98.61112089,50.67771912,181.7450562,2012,"MW","Mulanje",NA,248.73993184183,458.439702173206,127.831144053921,47.6427683333333,"10921504",53.4801752607684
"5463","MW2012C3030804","2012-05","V53",NA,17.63860913,4.590484142,31.52022171,2012,"MW","Mulanje",NA,44.4922073005845,79.5076430429243,11.5791880499543,48.0715516666667,"10921504",56.3104481500788
"5464","MW2012C3030804","2012-06","V53",NA,16.2915277,6.593909264,39.6402092,2012,"MW","Mulanje",NA,41.0942848344423,99.9897663226317,16.6326934132325,54.8804166666667,"10921504",62.4404712752079
"5465","MW2012C3030804","2012-07","V53",NA,15.31987349,4.677968979,27.62414551,2012,"MW","Mulanje",NA,38.643352325128,69.6800524051542,11.7998626776856,62.2055266666667,"10921504",71.3219727394133
"5466","MW2012C3030804","2012-08","V53",NA,9.919584738,5.095427513,24.44242477,2012,"MW","Mulanje",NA,25.0214865155193,61.6543754544768,12.8528738021589,62.583125,"10921504",72.9549500778555
"5467","MW2012C3030804","2012-09","V53",NA,6.761304656,2.532328606,14.23354435,2012,"MW","Mulanje",NA,17.0549370508762,35.903160003992,6.3876288918792,65.363055,"10921504",72.9878229319046
"5468","MW2012C3030804","2012-10","V53"," 2",26.34315547,22.09253502,32.67507172,2012,"MW","Mulanje",NA,132.89768206602,164.841349316493,111.453872656371,65.1497916666667,"10921504",72.0456786851356
"5469","MW2012C3030804","2012-10","V53"," 3",26.34315547,22.09253502,32.67507172,2012,"MW","Mulanje",NA,132.89768206602,164.841349316493,111.453872656371,65.1497916666667,"10921504",72.0456786851356
"5470","MW2012C3030804","2012-11","V53"," 2",58.79028949,47.58302307,76.15624237,2012,"MW","Mulanje",NA,296.589116292806,384.198016724191,240.049962082122,60.878195,"10921504",67.2303916418435
"5471","MW2012C3030804","2012-11","V53"," 2",58.79028949,47.58302307,76.15624237,2012,"MW","Mulanje",NA,296.589116292806,384.198016724191,240.049962082122,60.878195,"10921504",67.2303916418435
"5472","MW2012C3030804","2012-12","V53",NA,222.7894332,180.5936432,284.828064,2012,"MW","Mulanje",NA,561.971387497611,718.459668509711,455.535340184853,85.4061133333333,"10921504",95.7908183880064
"5473","MW2012C3030804","2013-01","V53"," 2",248.3889606,228.2102051,302.956604,2012,"MW","Mulanje",NA,626.544476650123,764.187693536645,575.644920672842,96.0883333333333,"10921504",109.608687987846
"5474","MW2012C3030804","2013-02","V53",NA,189.0212097,155.019516,234.6799469,2012,"MW","Mulanje",NA,476.79331086689,591.964409994552,391.02632133151,126.72555,"10921504",146.896681986745
"5475","MW2012C3030804","2013-03","V53"," 2",135.7143258,101.3291473,195.7939148,2012,"MW","Mulanje",NA,342.330275173611,493.877004772348,255.595970976826,139.195166666667,"10921504",145.327510327563
"5476","MW2012C3030804","2013-04","V53"," 1",67.14455739,31.40878105,136.1733093,2012,"MW","Mulanje",NA,169.367638031099,343.488030236895,79.2265414600336,103.83935,"10921504",103.174328207318
"5477","MW2012C3030804","2013-05","V53",NA,19.09613636,4.896949768,43.6047287,2012,"MW","Mulanje",NA,48.1687218820609,109.990000589471,12.3522270158954,85.7457883333333,"10921504",93.6895140124713
"5478","MW2012C3030804","2013-06","V53",NA,29.99101203,10.57126141,55.39085007,2012,"MW","Mulanje",NA,75.6503142939754,139.719700442732,26.6652971680421,85.4927216666667,"10921504",97.335062686405
"5479","MW2012C3030804","2013-07","V53"," 1",13.91011262,2.800392151,31.43481064,2012,"MW","Mulanje",NA,35.0873251797897,79.2921993532208,7.06380118675615,99.705555,"10921504",114.563894738829
"5480","MW2012C3030804","2013-08","V53",NA,12.30041775,5.454205036,27.8572998,2012,"MW","Mulanje",NA,31.0269779427211,70.2681684480488,13.75786601614,105.160416666667,"10921504",121.502749984123
"5481","MW2012C3030804","2013-09","V53",NA,11.18553869,4.308755875,21.2678318,2012,"MW","Mulanje",NA,28.2147703651841,53.6466778250766,10.8685474112613,110.615283333333,"10921504",128.441603200734
"5482","MW2012C3030804","2013-10","V53"," 2",55.77014356,42.62037659,70.3150177,2012,"MW","Mulanje",NA,140.676442806059,177.36491130311,107.507038479925,114.711835,"10921504",131.380754028223
"5483","MW2012C3030804","2013-11","V53"," 2",63.27882334,48.42280579,79.31858063,2012,"MW","Mulanje",NA,159.616583429577,200.075794308283,122.143276570505,118.808388333333,"10921504",134.319868514014
"5484","MW2012C3030804","2013-12","V53",NA,161.7747663,134.0061493,204.641098,2012,"MW","Mulanje",NA,408.065986675856,516.193430407698,338.021514636777,127.69904,"10921504",144.771334908196
"5485","MW2012C3030804","2014-01","V53"," 2",242.5206493,219.0348206,285.8531494,2012,"MW","Mulanje",NA,611.742055385518,721.04537760851,552.500629293187,144.795283333333,"10921504",163.052389442067
"5486","MW2012C3030804","2014-02","V53"," 2",242.5554995,203.6016846,302.9456482,2012,"MW","Mulanje",NA,611.829962675228,764.160058266701,513.571579890859,128.3049,"10921504",150.42250895851
"5487","MW2012C3030804","2014-03","V53",NA,95.21723814,75.25113678,121.2634125,2012,"MW","Mulanje",NA,240.179090465168,305.87881658707,189.815940278756,93.7164833333333,"10921504",113.786555658603
"5488","MW2012C3030804","2014-04","V53"," 1",49.28990457,29.24817467,92.13868713,2012,"MW","Mulanje",NA,124.33047502734,232.413652231754,73.776556926365,81.0944633333333,"10921504",91.2635204014762
"5489","MW2012C3030804","2014-05","V53"," 1",19.03251051,4.874826431,43.56246948,2012,"MW","Mulanje",NA,48.0082299471803,109.883404544242,12.2964223836407,73.0202566666667,"10921504",78.9291177637449
"5490","MW2012C3030804","2014-06","V53",NA,29.52238364,9.974206924,56.25988388,2012,"MW","Mulanje",NA,74.4682306432098,141.911779882827,25.1592673124524,73.163705,"10921504",79.8374595914612
"5491","MW2012C3030804","2014-07","V53"," 2",13.9100997,2.80038476,31.43487167,2012,"MW","Mulanje",NA,35.0872925899571,79.2923532972983,7.06378254345487,73.685595,"10921504",81.6515068302699
"5492","MW2012C3030804","2014-08","V53",NA,12.30036281,5.454185963,27.85715103,2012,"MW","Mulanje",NA,31.0268393602597,70.2677931857121,13.7578179057781,73.79875,"10921504",83.106865843287
"5493","MW2012C3030804","2014-09","V53"," 2",10.5747404,3.981776237,22.80342102,2012,"MW","Mulanje",NA,26.6740726867429,57.5200985353626,10.0437632273302,66.28382,"10921504",66.0449792918778
"5494","MW2012C3030804","2014-10","V53"," 3",38.16038384,26.20043182,56.2482872,2012,"MW","Mulanje",NA,96.2570062052935,141.88252803611,66.0888302081374,66.71767,"10921504",66.8380242098176
"5495","MW2012C3030804","2014-11","V53",NA,54.95988671,42.98716354,72.79086304,2012,"MW","Mulanje",NA,138.632624301368,183.610064948706,108.432233935772,65.567005,"10921504",65.3209052365969
"5496","MW2012C3030804","2014-12","V53",NA,219.8796634,190.3769836,280.1479797,2012,"MW","Mulanje",NA,554.631688534704,706.654470076822,480.213159505008,67.8687683333333,"10921504",68.2905404757251
"5497","MW2012C3030804","2015-01","V53"," 2",277.8547363,250.5042419,317.2797241,2012,"MW","Mulanje",NA,700.869917565255,800.31680235603,631.880131712549,98.0221116666667,"10921504",112.669033223094
"5498","MW2012C3030804","2015-02","V53",NA,157.704196,135.7963715,191.3065186,2012,"MW","Mulanje",NA,397.798246386109,482.557849134918,342.537229943435,98.0799883333333,"10921504",112.92600476962
"5499","MW2012C3030804","2015-03","V53",NA,189.203045,129.4369049,278.9754639,2012,"MW","Mulanje",NA,477.25197820299,703.69687769228,326.495902410013,100.637916666667,"10921504",116.361961788341
"5500","MW2012C3030804","2015-04","V53"," 2",45.01533952,19.03796005,91.93120575,2012,"MW","Mulanje",NA,113.54817167662,231.890294380694,48.0219760459563,110.808121666667,"10921504",131.82142570781
"5501","MW2012C3030804","2015-05","V53",NA,16.42619651,4.118814468,37.09634018,2012,"MW","Mulanje",NA,41.4339778662048,93.5730275112437,10.3894329644858,117.87565,"10921504",139.855446249954
"5502","MW2012C3030804","2015-06","V53"," 2",26.07051788,9.299636841,48.25021362,2012,"MW","Mulanje",NA,65.761131016715,121.70792440926,23.4577095677115,123.530833333333,"10921504",145.260346418146
"5503","MW2012C3030804","2015-07","V53"," 2",13.91009774,2.800380707,31.43479919,2012,"MW","Mulanje",NA,35.0872876459887,79.2921704713645,7.06377232003448,130.78,"10921504",152.611078088304
"5504","MW2012C3030804","2015-08","V53",NA,12.30034998,5.454181671,27.85712433,2012,"MW","Mulanje",NA,31.0268069974461,70.2677258367546,13.7578070794962,145.424083333333,"10921504",164.59516664689
"5505","MW2012C3030804","2015-09","V53",NA,11.39242056,4.295954704,24.47013855,2012,"MW","Mulanje",NA,28.7366159925197,61.7242816038651,10.8362573168653,152.327766666667,"10921504",169.268140787412
"5506","MW2012C3030804","2015-10","V53"," 3",15.80149682,12.58720207,20.43055916,2012,"MW","Mulanje",NA,39.8582148395828,51.5347138039096,31.7503721356507,157.623483333333,"10921504",174.165104946438
"5507","MW2012C3030804","2015-11","V53",NA,56.77659184,48.14291763,75.2912674,2012,"MW","Mulanje",NA,143.215141020927,189.917167073396,121.437277478178,NA,"10921504",NA
"5508","MW2012C3030804","2015-12","V53",NA,165.767228,137.1141357,221.9627533,2012,"MW","Mulanje",NA,418.136703266198,559.886142951913,345.861201665218,NA,"10921504",NA
"5509","MW2012C3030804","2016-01","V53",NA,144.7683134,130.2733612,181.5935364,2012,"MW","Mulanje",NA,365.168351023423,458.057503650519,328.605807268338,NA,"10921504",NA
"5510","MW2012C3030804","2016-02","V53"," 1",191.796322,148.115509,265.0596313,2012,"MW","Mulanje",NA,483.793345326751,668.595124246971,373.611427198716,NA,"10921504",NA
"5511","MW2012C3030804","2016-03","V53",NA,164.7241689,125.7304077,234.0671692,2012,"MW","Mulanje",NA,415.505656715876,590.418719387281,317.146512071693,NA,"10921504",NA
"5512","MW2012C3030804","2016-04","V53"," 1",41.78587413,21.36731339,82.34535217,2012,"MW","Mulanje",NA,105.402062051822,207.710622305018,53.8976134568064,NA,"10921504",NA
"5513","MW2012C3030804","2016-05","V53",NA,18.74215567,4.803056717,42.81887054,2012,"MW","Mulanje",NA,47.2758293572701,108.007726142213,12.1153880985869,NA,"10921504",NA
"5514","MW2012C3030804","2016-06","V53",NA,30.98383852,11.49548435,56.8072319,2012,"MW","Mulanje",NA,78.1546524581146,143.292428515149,28.9965874832459,NA,"10921504",NA
"5515","MW2012C3030804","2016-07","V53",NA,17.81545068,3.667961121,38.93509674,2012,"MW","Mulanje",NA,NA,NA,NA,NA,NA,NA
"5516","MW2012C3030816","2007-12","V17",NA,385.833324,331.5550842,455.8756714,2012,"MW","Mulanje",NA,614.801523279644,726.409669069565,528.312507338714,NA,"10921516",NA
"5517","MW2012C3030816","2008-01","V17",NA,460.8238806,379.2973022,557.3573608,2012,"MW","Mulanje",NA,734.294334194204,888.114460613469,604.386777043704,26.2358333333333,"10921516",3.54032053484695
"5518","MW2012C3030816","2008-02","V17",NA,139.3140466,108.4644547,161.5292511,2012,"MW","Mulanje",NA,221.988311367142,257.386864879769,172.83139589896,27.5441666666667,"10921516",1.68915652662754
"5519","MW2012C3030816","2008-03","V17",NA,201.1103583,169.04216,229.0381775,2012,"MW","Mulanje",NA,320.456909601087,364.958161094953,269.358220251813,25.2626666666667,"10921516",2.52957667108033
"5520","MW2012C3030816","2008-04","V17",NA,34.45297241,22.99006462,47.41201019,2012,"MW","Mulanje",NA,54.8986793042779,75.5481039957087,36.6332451591803,28.15,"10921516",3.2629130780402
"5521","MW2012C3030816","2008-05","V17",NA,24.7255545,17.39585686,32.71415329,2012,"MW","Mulanje",NA,39.3986408766855,52.1279786488732,27.7192213088433,28.6,"10921516",3.77173066015726
"5522","MW2012C3030816","2008-06","V17",NA,25.19334564,20.20398712,31.53250313,2012,"MW","Mulanje",NA,40.1440371075428,50.2450922490669,32.1938030881394,19.9093333333333,"10921516",1.93670884277011
"5523","MW2012C3030816","2008-07","V17",NA,18.34056194,9.212789536,25.78178024,2012,"MW","Mulanje",NA,29.2245503877645,41.0816712255083,14.6800099630263,55.8633333333333,"10921516",6.2427230004214
"5524","MW2012C3030816","2008-08","V17",NA,14.67491383,8.922065735,24.032341,2012,"MW","Mulanje",NA,23.3835669846949,38.2940480661433,14.2167595784938,44.39,"10921516",5.21660075600265
"5525","MW2012C3030816","2008-09","V17",NA,12.07384499,8.521596909,19.28344917,2012,"MW","Mulanje",NA,19.2389247635186,30.726982835214,13.5786372885415,33.3241666666667,"10921516",3.40265884698203
"5526","MW2012C3030816","2008-10","V17",NA,14.73086658,11.86451721,18.23900414,2012,"MW","Mulanje",NA,23.4727242290072,29.0627243186898,18.9053739009997,53.0433333333333,"10921516",8.1519166988799
"5527","MW2012C3030816","2008-11","V17",NA,32.49613434,24.61579132,38.7383728,2012,"MW","Mulanje",NA,51.7805789448397,61.7271996101993,39.2237400423967,65.8246666666667,"10921516",9.85773335514415
"5528","MW2012C3030816","2008-12","V17",NA,83.84592987,69.12284088,100.1612473,2012,"MW","Mulanje",NA,133.603300177551,159.600748777286,110.142969056868,36.3191666666667,"10921516",8.1839532382142
"5529","MW2012C3030816","2009-01","V17",NA,325.8548694,262.227478,399.5858459,2012,"MW","Mulanje",NA,519.229567830718,636.715315809023,417.843257416975,63.83,"10921516",10.2079810863748
"5530","MW2012C3030816","2009-02","V17",NA,205.9813031,158.1555023,253.1831665,2012,"MW","Mulanje",NA,328.218458686077,403.431706777519,252.011004962073,67.0633333333333,"10921516",9.40426908705648
"5531","MW2012C3030816","2009-03","V17",NA,344.6732227,266.3817139,418.0449524,2012,"MW","Mulanje",NA,549.215449181014,666.128759616642,424.462775225611,34.4773333333333,"10921516",2.27768796809958
"5532","MW2012C3030816","2009-04","V17",NA,96.11367493,71.28665161,117.1258774,2012,"MW","Mulanje",NA,153.151192702496,186.6328369319,113.590867540859,22.2,"10921516",1.70572965308206
"5533","MW2012C3030816","2009-05","V17",NA,42.76706116,26.96110535,53.88846207,2012,"MW","Mulanje",NA,68.1466651837509,85.8679292508008,42.9608528020326,23.4866666666667,"10921516",3.72454127376906
"5534","MW2012C3030816","2009-06","V17",NA,29.61936081,17.55751038,36.33248138,2012,"MW","Mulanje",NA,47.1966183630043,57.8935605286216,27.9768061885244,33.458,"10921516",4.27405140673989
"5535","MW2012C3030816","2009-07","V17"," 1",27.68200275,13.13519287,39.68505859,2012,"MW","Mulanje",NA,44.1095581939192,63.235684827923,20.9301169254315,38.8708333333333,"10921516",6.07360436168513
"5536","MW2012C3030816","2009-08","V17",NA,22.86308098,13.11544991,37.53061676,2012,"MW","Mulanje",NA,36.4309045876241,59.8027151062579,20.898657740527,33.132,"10921516",3.67866655120476
"5537","MW2012C3030816","2009-09","V17",NA,20.79491703,14.82244968,33.35519409,2012,"MW","Mulanje",NA,33.1354133281598,53.1494374908378,23.6186562309477,34.165,"10921516",4.89942505048693
"5538","MW2012C3030816","2009-10","V17"," 1",37.46306396,27.69232941,50.53554535,2012,"MW","Mulanje",NA,59.6950739001764,80.5252639633261,44.1260130875312,36.7325,"10921516",3.77696308269206
"5539","MW2012C3030816","2009-11","V17",NA,106.2732202,82.86700439,128.7855225,2012,"MW","Mulanje",NA,169.339799334681,205.211759804772,132.043443009067,43.5933333333333,"10921516",5.28195897405865
"5540","MW2012C3030816","2009-12","V17",NA,293.2929657,236.3020782,352.0739136,2012,"MW","Mulanje",NA,467.344189481063,561.007992115024,376.532737310957,44.3224166666667,"10921516",5.28519737755712
"5541","MW2012C3030816","2010-01","V17"," 1",184.4720526,159.8224792,214.3139038,2012,"MW","Mulanje",NA,293.944799182257,341.495942212205,254.667229486091,51.3773333333333,"10921516",5.61235214495614
"5542","MW2012C3030816","2010-02","V17",NA,411.1907178,311.6228638,515.819519,2012,"MW","Mulanje",NA,655.206960977508,821.926480405754,496.551747699753,47.3800033333333,"10921516",5.80958383451159
"5543","MW2012C3030816","2010-03","V17",NA,112.2513501,84.68412781,134.6717529,2012,"MW","Mulanje",NA,178.865579354873,214.591103659205,134.938916720413,31.77222,"10921516",1.75391442766438
"5544","MW2012C3030816","2010-04","V17"," 1",205.3620697,130.9479523,338.6438904,2012,"MW","Mulanje",NA,327.231748586393,539.608081305244,208.657457862271,28.8505566666667,"10921516",3.8588430661482
"5545","MW2012C3030816","2010-05","V17",NA,36.12637962,23.74289703,48.19169617,2012,"MW","Mulanje",NA,57.5651501293203,76.7904853515083,37.8328370131029,30.27222,"10921516",3.93205862257777
"5546","MW2012C3030816","2010-06","V17",NA,49.14204269,28.58716393,69.41668701,2012,"MW","Mulanje",NA,78.3048037159312,110.611194679427,45.5518765154896,32.0366666666667,"10921516",3.99543034390629
"5547","MW2012C3030816","2010-07","V17"," 1",34.29568611,16.60653114,47.97164536,2012,"MW","Mulanje",NA,54.6480533193875,76.439848004313,26.4614796239395,27.90639,"10921516",3.52133612158724
"5548","MW2012C3030816","2010-08","V17",NA,22.86305206,13.11544228,37.5305748,2012,"MW","Mulanje",NA,36.4308585053939,59.8026482455948,20.8986455825942,19.6955533333333,"10921516",3.05217467415689
"5549","MW2012C3030816","2010-09","V17",NA,16.363937,11.46013451,25.98280334,2012,"MW","Mulanje",NA,26.0749208755543,41.4019890944086,18.2610150950508,20.35778,"10921516",2.94030735003117
"5550","MW2012C3030816","2010-10","V17"," 1",48.10495636,29.72740555,60.85194016,2012,"MW","Mulanje",NA,153.304541664881,193.927601260744,94.7375619390083,21.0806666666667,"10921516",2.47964490361331
"5551","MW2012C3030816","2010-10","V17"," 1",48.10495636,29.72740555,60.85194016,2012,"MW","Mulanje",NA,153.304541664881,193.927601260744,94.7375619390083,21.0806666666667,"10921516",2.47964490361331
"5552","MW2012C3030816","2010-11","V17",NA,154.3473199,113.9342651,195.3029938,2012,"MW","Mulanje",NA,245.942901989073,311.203233677438,181.547200254861,17.4175,"10921516",2.07197758801798
"5553","MW2012C3030816","2010-12","V17",NA,290.2326099,244.9368591,332.3303833,2012,"MW","Mulanje",NA,462.467701913551,529.54789847273,390.291726284408,20.4552466666667,"10921516",2.70032017366284
"5554","MW2012C3030816","2011-01","V17"," 1",368.040481,302.9771729,443.0476685,2012,"MW","Mulanje",NA,586.449729125452,705.969040349907,482.775374316501,22.6201466666667,"10921516",2.91100308118511
"5555","MW2012C3030816","2011-02","V17",NA,111.6058255,87.2931366,136.4272766,2012,"MW","Mulanje",NA,177.836975855103,217.388422029024,139.096210760525,37.20086,"10921516",2.94551379456897
"5556","MW2012C3030816","2011-03","V17",NA,292.8059998,228.0164642,361.3500977,2012,"MW","Mulanje",NA,466.568239456836,575.789017392412,363.330124183359,29.8944633333333,"10921516",2.92548593447732
"5557","MW2012C3030816","2011-04","V17"," 1",216.2877972,155.7254333,290.5817261,2012,"MW","Mulanje",NA,344.641219184475,463.023996972092,248.138840403071,22.5880633333333,"10921516",2.9054569388943
"5558","MW2012C3030816","2011-05","V17"," 1",38.85774895,23.62127113,48.81616974,2012,"MW","Mulanje",NA,61.9174181172541,77.7855453377833,37.639033668656,23.9203333333333,"10921516",2.91561311870566
"5559","MW2012C3030816","2011-06","V17",NA,39.0825544,23.58033371,47.33570862,2012,"MW","Mulanje",NA,62.2756316890335,75.4265221660775,37.5738024234276,27.0783333333333,"10921516",3.46142001384257
"5560","MW2012C3030816","2011-07","V17"," 1",34.29568611,16.60653114,47.97164536,2012,"MW","Mulanje",NA,54.6480533193875,76.439848004313,26.4614796239395,29.0325,"10921516",3.71277312798329
"5561","MW2012C3030816","2011-08","V17",NA,24.26552784,14.02894306,39.78117752,2012,"MW","Mulanje",NA,38.6656168641789,63.3888443942543,22.3542525406421,34.64389,"10921516",3.97451981022819
"5562","MW2012C3030816","2011-09","V17",NA,19.74980633,13.97004318,31.55869293,2012,"MW","Mulanje",NA,31.4700941076877,50.2868240745284,22.2603992270673,35.165,"10921516",4.3040437151071
"5563","MW2012C3030816","2011-10","V17"," 1",57.57484207,43.54872131,69.78856659,2012,"MW","Mulanje",NA,183.483895275054,222.407523550427,138.784384514535,41.0683333333333,"10921516",4.63916306506538
"5564","MW2012C3030816","2011-10","V17"," 1",57.57484207,43.54872131,69.78856659,2012,"MW","Mulanje",NA,183.483895275054,222.407523550427,138.784384514535,41.0683333333333,"10921516",4.63916306506538
"5565","MW2012C3030816","2011-11","V17"," 1",122.9783517,87.79523468,148.8971405,2012,"MW","Mulanje",NA,195.958392530086,237.258378416746,139.896272977079,44.4655566666667,"10921516",4.95366797976379
"5566","MW2012C3030816","2011-12","V17",NA,143.2406882,124.6403427,168.2539215,2012,"MW","Mulanje",NA,228.245171744119,268.102210984693,198.606672331021,43.9863166666667,"10921516",4.9813771777128
"5567","MW2012C3030816","2012-01","V17"," 1",466.5330664,360.6060486,560.5706177,2012,"MW","Mulanje",NA,743.391568435502,893.234586621063,574.603421199391,63.15,"10921516",7.43658202865543
"5568","MW2012C3030816","2012-02","V17",NA,238.4765948,181.1391449,288.0227966,2012,"MW","Mulanje",NA,379.997694936227,458.946501181279,288.63401702983,53.4005566666667,"10921516",6.60058268205825
"5569","MW2012C3030816","2012-03","V17",NA,291.2803607,209.3376465,363.7667236,2012,"MW","Mulanje",NA,464.137227969982,579.639761203532,333.566584176061,43.0016666666667,"10921516",5.57141364871746
"5570","MW2012C3030816","2012-04","V17"," 1",194.3289417,143.1546631,246.2140503,2012,"MW","Mulanje",NA,309.65114193838,392.326851418595,228.108096071204,41.996,"10921516",5.31160090600518
"5571","MW2012C3030816","2012-05","V17",NA,39.15845741,25.85147667,52.00827026,2012,"MW","Mulanje",NA,62.3965784379709,82.8719599631767,41.1927281733295,46.4505566666667,"10921516",5.56082878946592
