"","ea_id","near_mkt","near_dist"
"510",21055693,"NKHOTAKOTA",1.83447867132103
"511",21055241,"MZUZU",2.4719139935346
"512",21066096,"LILONGWE",4.52513193939667
"513",21066339,"LILONGWE",4.26211859101648
"514",21066339,"LILONGWE",6.92817586027584
"515",21066339,"Bembeke_turnoff",12.4291618493435
"516",21066339,"Embangweni",9.35472310289207
"517",21066339,"ZOMBA",26.3416265281764
"518",21066096,"NANJIRI",9.42060757567449
"519",21066096,"MITUNDU",9.89111554334174
"520",21066339,"LILONGWE",2.02370687056228
"521",21077725,"LILONGWE",3.11168511289141
"522",21077725,"LILONGWE",5.36855942263356
"523",21077725,"LILONGWE",5.7359674685489
"524",21077725,"Bembeke_turnoff",4.65189580622054
"525",21074510,"LILONGWE",4.75239847681542
"526",21077725,"LILONGWE",4.82108047396084
"527",21074510,"LIMBE",8.56141376314022
"528",21077725,"SALIMA",14.033968992195
"529",21077725,"LILONGWE",2.38817197729316
"530",21077725,"KASUNGU",6.35141429720645
"531",21077725,"LIMBE",4.87152225202742
"532",21074510,"NSUNDWE",23.3738212159697
"533",21081573,"LILONGWE",9.9031238509568
"534",21081573,"NSANJE",7.87655872130504
"535",21081573,"LILONGWE",3.16275808728058
"536",21080308,"LILONGWE",6.23297450231088
"537",21080308,"LILONGWE",10.5742667245301
"538",21080308,"MTAKATAKA",17.1853737417799
"539",21081573,"LIWONDE",12.5597447712412
"540",21081573,"LIWONDE",15.5227082703348
"541",21080308,"MITUNDU",23.4596760547027
"542",21080308,"LILONGWE",6.07399371359861
"543",21081573,"BALAKA",7.09697079420956
"544",21086069,"LILONGWE",7.8748953687979
"545",21080308,"THETE",18.3253948004937
"546",21086436,"LILONGWE",6.6726437740209
"547",21088597,"LILONGWE",11.3699128132408
"548",21086436,"MADISI",12.3837983039805
"549",21086436,"MPONELA",14.6055406076766
"550",21087531,"LILONGWE",6.70645381179082
"551",21087531,"CHIRADZULU",13.9330306331625
"552",30101545,"MANGOCHI",18.2299519084784
"553",21087531,"LIZULU",2.82977199714287
"554",30101545,"MANGOCHI",12.8115677197016
"555",30101545,"MANGOCHI",7.56108245628848
"556",21087531,"LILONGWE",12.5739101995815
"557",21087531,"LIZULU",9.83903958029258
"558",30101545,"MANGOCHI",22.2610272182891
"559",30101280,"MANGOCHI",6.61865718478453
"560",30101545,"MANGOCHI",23.9484485059027
"561",30101280,"NAMWERA",7.29095676351045
"562",30102540,"BALAKA",31.5067241405599
"563",30102540,"BALAKA",25.5311436163477
"564",30101280,"MANGOCHI",12.6947071063343
"565",30102540,"LILONGWE",4.4966054302693
"566",30101280,"MTAKATAKA",15.9473966170859
"567",30102028,"MANGOCHI",22.6842010719721
"568",30102540,"LILONGWE",9.19396491017369
"569",30102540,"LIWONDE",22.6842780372113
"570",30104708,"NAMWERA",6.73242281496008
"571",30104708,"MANGOCHI",10.1474367825576
"572",30102028,"NGABU",1.85367454646988
"573",30103074,"Sharpevaley",17.284976331055
"574",30105448,"NAMWERA",19.3401740015862
"575",30105448,"THETE",20.1354161272207
"576",30103074,"NAMWERA",6.70904098440828
"577",30103074,"CHIKWAWA",4.03606116860293
"578",30105325,"NAMWERA",20.7017620076842
"579",30105325,"MANGOCHI",19.4349670237389
"580",30105325,"NAMWERA",24.2226996393074
"581",30105325,"MONKEY BAY",32.7843588064942
"582",30107624,"NAMWERA",27.7350784500408
"583",30105325,"NTAJA",25.2985300180544
"584",30105325,"PHALOMBE",4.56735264647338
"585",30105325,"MANGOCHI",1.82255688419034
"586",30105325,"NAMWERA",6.66848008820865
"587",30108401,"MONKEY BAY",33.3985157024671
"588",30107624,"NAMWERA",15.5301365625174
"589",30108401,"MONKEY BAY",44.2134701472051
"590",30108401,"LIMBE",4.4551860281135
"591",30109724,"MONKEY BAY",32.869757225462
"592",30109724,"NAMWERA",27.3125892028064
"593",30202252,"LIWONDE",16.4471213428141
"594",30109724,"MONKEY BAY",29.3009750512257
"595",30202252,"LIMBE",5.47657937070776
"596",30206341,"NTAJA",20.9892167421492
"597",30202252,"ZOMBA",1.34646741894758
"598",30206572,"NTAJA",13.7871560000695
"599",30206572,"LILONGWE",9.03470219977624
"600",30206341,"MWANZA",27.5806063358407
"601",30208396,"Chimbiya",12.4420762671466
"602",30208396,"Chimbiya",23.2048405903145
"603",30208396,"Chimbiya",11.6012979550633
